"PR"	"URL"	"Title"	"Content type"	"Is rendered page"	"HTTP status code"	"Organic traffic"	"Referenced in sitemaps"	"No. of href inlinks"	"No. of redirect inlinks"	"No. of canonical inlinks"	"No. of hreflang inlinks"	"No. of pagination inlinks"	"No. of CSS inlinks"	"No. of IMG inlinks"	"No. of JS inlinks"
"20"	"https://www.amadolibros.com/libro/MLU636005046/instrumentos-de-la-critica-narrativa-gonzalez-colihue"	"Instrumentos De La Critica Narrativa - Gonzalez - Colihue | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU627541235/llamando-a-tu-propia-puerta-kairos"	"Llamando A Tu Propia Puerta - Kairos | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU616371663/libro-sociologia-macionis-plummer-4a-edicion"	"Libro - Sociología / Macionis - Plummer / 4a Edición | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU636056278/libro-personas-toxicas-congost-provensal-silvia"	"Libro Personas Toxicas - Congost Provensal, Silvia | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU641515320/una-vida-sin-salud-mental-alba-gonzalez-depresion"	"Una Vida sin Salud Mental - Alba Gonzalez Depresión | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU479428090/para-selena-con-amor-spanish-edition"	"Para Selena, con Amor (spanish Edition) | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU602079699/libro-matematica-escolar-la"	"Libro - Matematica Escolar,la | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU641357668/cuaderno-biblico-n-101-el-libro-de-tobit-o-secreto-del-rey"	"Cuaderno Biblico. Nº 101 el Libro de Tobit o Secreto… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU626654618/viuda-negra-2-yo-soy-la-viuda-negra-marvel"	"Viuda Negra 2. Yo Soy la Viuda Negra / Marvel | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU602415276/loczy-una-insolita-atencion-personal-david-myriam"	"Loczy, una Insolita Atencion Personal - David, Myriam | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU624170939/luz-en-el-sendero-collins-mabel-shambhala"	"Luz en el Sendero - Collins,mabel - Shambhala | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU625469319/las-sillas-no-son-para-sentarse-son-para-pensar-lewin"	"Las Sillas No Son para Sentarse, Son para Pensar -… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU625983836/el-camino-del-corazon-ensenanzas-de-yeshua-y-maria"	"El Camino Del Corazon Enseñanzas De Yeshua Y Maria | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU625061051/viviendo-en-el-futuro-enrique-dans"	"Viviendo en el Futuro - Enrique Dans | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU603140512/libro-diversidad-y-genero-en-la-escuela-larralde"	"Libro Diversidad y Genero en la Escuela Larralde | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU633445690/asi-fue-como-llegaste-donacion-de-espermatozoides"	"Así Fue Como Llegaste Donación de Espermatozoides | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU629520009/espacios-territorios-y-entornos-de-aprendizaje-singer"	"Espacios, Territorios y Entornos de Aprendizaje Singer | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU630260098/oxford-discover-3-student-s-book-2nd-edition"	"Oxford Discover 3 / Student's Book - 2nd Edition | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU625769103/chica-de-medianoche-grey-melissa"	"Chica de Medianoche - Grey, Melissa | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU621870399/caballos-en-movimiento-horse-motion-cartone-tapa-dura"	"Caballos en Movimiento Horse Motion (cartone) | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU621870221/libro-aprendizaje-tecnologias-pedagogia-escuela"	"Libro - Aprendizaje Tecnologías Pedagogía Escuela | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU619803544/libro-ciencias-sociales-y-educacion-infantil-3-6-torruella"	"Libro - Ciencias Sociales y Educacion Infantil 3-6… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU627728036/ano-liturgico-predicado-por-benedicto-xvi-ciclo-a-el"	"Año Liturgico Predicado Por Benedicto Xvi. Ciclo A,el - ... | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU625179773/fracaso-de-la-derecha-de-roxana-kreimer"	"Fracaso de la Derecha de Roxana Kreimer | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU644511118/educar-sin-pantallas-prada-marta-montessori"	"Educar sin Pantallas Prada Marta Montessori | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU600839928/libro-edipo-gay-segunda-edicion-ampliada-reitter-jorge"	"Libro - Edipo Gay. Segunda Edición Ampliada -… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU616585481/itinerarios-modernidad-casullo-ciencias-comunicacion"	"Itinerarios Modernidad Casullo Ciencias Comunicacion | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU621791772/libro-sawai-prakash-21-cuentos-verdaderamente-cuenta"	"Libro - Sawai Prakash 21 Cuentos Verdaderamente Cuenta | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU628104560/libro-la-vuelta-al-cuerpo-en-40-puntos-lorente-alonso-ale"	"Libro La Vuelta Al Cuerpo En 40 Puntos - Lorente Alonso, Ale | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU629714576/fibromialgia-nutricion-y-calidad-de-vida-arranz-iglesias"	"Fibromialgia, Nutricion y Calidad de Vida. Arranz… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU636004998/el-senor-tormenta-pez-y-cubillas-sm"	"El Señor Tormenta - Pez Y Cubillas * Sm | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU629959089/secuencias-didacticas-para-plurigrado-galfrascoli"	"Secuencias Didacticas para Plurigrado Galfrascoli | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU625376310/bowen-siempre-nosotros-lgbt"	"Bowen Siempre Nosotros Lgbt | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU630062531/essential-grammar-in-use-without-answers-4-ed-murphy"	"Essential Grammar In Use Without Answers 4ºed - Murphy | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU625829239/metodo-de-doma-de-campo-y-rejoneo-moreno-pidal"	"Metodo de Doma de Campo y Rejoneo - Moreno Pidal | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU478221896/libro-la-medicalizacion-de-la-infancia-cecilia-rustoyburu"	"Libro la Medicalizacion de la Infancia Cecilia… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU628456890/bright-ideas-starter-sb-digital-pack"	"Bright Ideas Starter - Sb + Digital Pack | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU630492253/psicopedagogia-conceptos-y-problemas"	"Psicopedagogía: Conceptos y Problemas | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU618776776/libro-un-mundo-sin-e-mail-cal-newport"	"Libro - un Mundo sin e-mail - Cal Newport | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU644611336/donde-estas-carabas"	"Dónde Estás, Carabás? | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU629240572/orsai-8-valija-de-messi-hernan-casciari"	"Orsai 8 Valija de Messi Hernan Casciari | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU641753978/amar-y-ser-amado-dejar-y-ser-dejado-10-io-sakis"	"Amar y Ser Amado, Dejar y Ser Dejado 10 - Io Sakis | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU625986980/ejercicios-que-te-curan-como-corregir-tu-postura-corporal"	"Ejercicios Que Te Curan: Cómo Corregir Tu Postura… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU620714316/libro-la-chica-que-lo-tenia-todo-jessica-knoll"	"Libro - la Chica Que Lo Tenía Todo - Jessica Knoll | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU609948548/libro-enciende-tu-corazon-77-rituales-de-cynthia-zak"	"Libro Enciende Tu Corazón - 77 Rituales de Cynthia Zak | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU612120290/libro-detras-del-espejo-iuale-lujan"	"Libro - Detrás del Espejo - Iuale Lujan | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU479820433/libro-claves-de-la-educacion-pikler-loczy"	"Libro Claves De La Educacion Pikler Loczy | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU644249012/manual-de-supervivencia-urbana-tecnicas-y-tacticas"	"Manual de Supervivencia Urbana: Técnicas y Tácticas | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU627590299/album-de-nuestro-bebe-el-principito-el-saint-exupery-anto"	"Album De Nuestro Bebe El Principito, El - Saint-exupery Anto | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU617911511/trastorno-limite-personalidad-alteraciones-identidad"	"Trastorno Limite Personalidad Alteraciones Identidad | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU609630547/libro-la-magia-de-los-angeles-neylon-m"	"Libro la Magia de los Ángeles - Neylon, M | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU636119068/young-achievers-5-activity-book-downloadable-audio-mater"	"Young Achievers 5 - Activity Book + Downloadable… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU632574722/calpurnia-jacquelin-kelly-libre-albedrio"	"Calpurnia. Jacquelin, Kelly. Libre Albedrio | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU612985068/libro-parto-emocional-fidel-romero-salord"	"Libro - Parto Emocional - Fidel Romero Salord | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU629940119/una-historia-de-archibaldo-y-a-dormir-desbordes-astrid"	"Una Historia de Archibaldo y a Dormir - Desbordes… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU644597740/disciplina-positiva-para-presscolares-enfoque-educativo"	"Disciplina Positiva para Presscolares. Enfoque… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU617931239/libro-manual-de-tipografia-kane-john"	"Libro - Manual de Tipografia - Kane, John | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU630194450/tarot-original-1909-circular-cartas-y-libro"	"Tarot Original 1909 Circular Cartas y Libro | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU618445889/libro-despertar-al-infinito-de-sayve-carmen"	"Libro - Despertar al Infinito | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU644094660/cuidarse-cuidar-posparto-malas-madres-puerperio-maternidad"	"Cuidarse Cuidar Posparto Malas Madres Puerperio Maternidad | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU629305644/ensenar-hablar-monstruo-origen-lenguaje"	"Enseñar Hablar Monstruo Origen Lenguaje | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU633458306/bendito-metabolismo-alejandro-garcia"	"Bendito Metabolismo - Alejandro Garcia | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU478787120/q-k-light-seer-s-oracle-tarot-cartas-78-cartas-tarot-cart"	"Q&k Light Seer's Oracle Tarot Cartas 78 Cartas, Tarot… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU610430570/oraculo-baraja-arcanos-menores-del-tarot-capsula-dorada"	"Oráculo Baraja Arcanos Menores del Tarot - Cápsula… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU633062570/abuela-de-arriba-y-abuela-de-abajo-depaola-tomie-k"	"Abuela de Arriba y Abuela de Abajo. Depaola, Tomie. K | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU631154750/the-namesake-jhumpa-lahiri"	"The Namesake - Jhumpa Lahiri | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU636069212/libro-el-abc-del-yoga-para-ninos"	"Libro el Abc del Yoga para Niños | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU622961512/cartas-oraculo-mision-de-vida-isabelle-cerf"	"Cartas Oráculo Misión de Vida Isabelle Cerf | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU616589697/libro-sonidos-del-silencio-en-el-abuso-bettina-calvi"	"Libro - Sonidos del Silencio en el Abuso - Bettina… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU621273919/abordaje-psicomotor-de-adultos"	"Abordaje Psicomotor de Adultos | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU617937750/libro-entra-en-crisis-violeta-vazquez"	"Libro - Entrá en Crisis - Violeta Vazquez | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU626116304/ensenar-pensando-todos-los-estudiantes-dua-pastor"	"Enseñar Pensando Todos los Estudiantes Dua Pastor | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU610548569/libro-la-herramienta-psicoanalitica-hoy-vertzner-marucco"	"Libro la Herramienta Psicoanalítica Hoy - Vertzner… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU623195793/didactica-de-la-lengua-en-la-educacion-infantil-m-bigas"	"Didáctica de la Lengua en la Educación Infantil M.… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU479997569/libro-reggio-emilia-malaguzzi-cien-mundos-posibles"	"Libro Reggio Emilia Malaguzzi Cien Mundos Posibles | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU479179437/el-dolor-psiquico-angustia-neurotica-dolor-melancolico-mas"	"El Dolor Psíquico Angustia Neurótica. Dolor… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU636069172/libro-los-sonidos-del-silencio-en-el-abuso-de-bettina-calvi"	"Libro Los Sonidos Del Silencio En El Abuso De Bettina Calvi | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU641891648/frases-cuanticas-constelaciones-familiares-briggite"	"Frases Cuánticas Constelaciones Familiares Briggite | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU611823185/libro-enunciacion-en-la-infancia-la-rome-maria"	"Libro - Enunciación en la Infancia - La.rome, María | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20"	"https://www.amadolibros.com/libro/MLU622587778/aprendiendo-con-freud-diario-de-un-ano-lou-andreas-salome"	"Aprendiendo con Freud Diario de un Año, Lou… | Amado Libros"	"text/html;charset=utf-8"	"false"	"200"	"0"	"https://www.amadolibros.com/sitemap-books-active.xml"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
